McCabeCyclomaticComplexity,LinesOfCodeInCallable,NumberOfLambdaExpressionsInCallable,NumberOfMethodReferencesPerCallable,AverageNumberOfAddedLines,MaxNumberOfAddedLines,Age,AverageTimeBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,TimePassedSinceTheLastChange,Severity
1,5,0,0,7.0,7,5313,0,0,7,19.0,1,0,1,0.0,0,4.0,1,7.0,7,0,1,5313,0
2,6,0,0,8.0,8,1063,0,0,8,26.0,1,0,1,0.0,0,1.0,1,8.0,8,0,2,1063,0
1,13,0,0,3.25,14,1047,130,0,14,41.75,8,0,6,1.5,2,1758.0,1,4.75,14,3,2,5,0
4,17,0,0,21.0,21,7,0,0,21,61.0,1,0,1,0.0,0,8.0,1,21.0,21,0,1,7,0
1,5,0,0,6.0,6,4846,0,0,6,201.0,1,0,1,0.0,0,294.0,1,6.0,6,0,1,4846,0
1,5,0,0,6.0,6,557,0,0,6,26.0,1,0,1,0.0,0,113.0,1,6.0,6,0,2,557,0
1,5,0,0,6.0,6,103,0,0,6,55.0,1,0,1,0.0,0,1513.0,1,6.0,6,0,2,103,0
3,16,0,0,17.0,17,186,0,0,17,44.0,1,0,1,0.0,0,6.0,1,17.0,17,0,2,186,0
4,21,0,0,33.0,33,233,0,0,33,58.0,1,0,1,0.0,0,917.0,1,33.0,33,0,7,233,1
1,3,0,0,2.75,5,1404,193,1,6,77.5,4,0,4,1.25,2,8777.0,1,4.0,5,0,1,631,0
3,11,0,0,12.0,12,632,0,0,12,20.0,1,0,1,0.0,0,97.0,1,12.0,12,0,1,632,0
1,3,0,0,4.0,4,570,0,0,4,80.0,1,0,1,0.0,0,217.0,1,4.0,4,0,1,570,0
4,14,0,0,10.333333333333334,26,4584,324,3,26,69.33333333333333,3,0,3,1.6666666666666667,3,1938.5,2,12.0,26,0,1,3612,0
1,5,0,3,6.285714285714286,20,694,45,0,6,26.142857142857142,7,0,5,5.428571428571429,17,5559.25,4,11.714285714285714,20,0,1,373,0
4,14,0,0,18.0,18,574,0,0,18,77.0,1,0,1,0.0,0,87.0,1,18.0,18,1,1,574,0
2,6,0,0,7.0,7,3221,0,1,7,94.0,1,0,1,0.0,0,1819.0,1,7.0,7,0,1,3221,0
4,18,0,0,21.0,21,1232,0,0,21,60.0,1,0,1,0.0,0,359.0,1,21.0,21,0,3,1232,0
2,7,0,0,13.0,13,4063,0,0,13,51.0,1,0,1,0.0,0,338.0,1,13.0,13,0,1,4063,0
2,5,0,0,6.0,6,1213,0,0,6,53.0,1,0,1,0.0,0,245.0,1,6.0,6,0,1,1213,0
4,12,0,0,7.0,13,875,10,0,13,37.5,2,0,2,0.5,1,1410.0,2,7.5,13,0,2,854,0
2,14,0,0,15.0,15,965,0,0,15,108.0,1,0,1,0.0,0,80.0,1,15.0,15,0,1,965,0
2,7,0,0,8.0,8,1514,0,0,8,72.0,1,0,1,0.0,0,761.0,1,8.0,8,0,1,1514,0
2,51,0,0,71.0,71,1135,0,0,71,94.0,1,0,1,0.0,0,33.0,1,71.0,71,1,2,1135,2
7,44,0,0,62.0,62,250,0,0,62,82.0,1,0,1,0.0,0,533.0,1,62.0,62,0,8,250,2
2,7,0,0,8.0,8,4326,0,0,8,146.0,1,0,1,0.0,0,2674.0,1,8.0,8,1,1,4326,0
8,23,0,0,11.0,27,2873,504,3,34,55.2,5,0,5,4.2,12,74.66666666666667,3,15.2,27,2,4,349,0
6,21,0,0,8.0,21,4283,149,0,22,56.8,5,0,4,3.6,10,1733.5,2,11.6,25,0,2,3536,0
2,11,0,0,12.0,12,1425,0,0,12,37.0,1,0,1,0.0,0,162.0,1,12.0,12,0,2,1425,0
3,13,0,0,15.0,15,649,0,0,15,60.0,1,0,1,0.0,0,2542.0,1,15.0,15,0,1,649,0
2,8,0,0,9.0,9,501,0,0,9,23.0,1,0,1,0.0,0,34.0,1,9.0,9,0,1,501,0
5,22,0,0,9.5,25,205,0,0,27,41.75,4,0,1,2.75,5,761.5,2,12.25,25,0,6,205,0
1,4,0,0,5.0,5,2187,0,0,5,66.0,1,0,1,0.0,0,5097.0,1,5.0,5,1,1,2187,0
2,7,0,0,8.0,8,316,0,0,8,68.0,1,0,1,0.0,0,92.0,1,8.0,8,0,1,316,0
3,10,0,0,9.5,11,1078,16,0,11,106.5,2,0,2,4.0,8,94.5,2,13.5,16,1,3,1046,0
1,3,0,0,4.0,4,1567,0,0,4,25.0,1,0,1,0.0,0,389.0,1,4.0,4,0,3,1567,0
1,5,0,0,6.0,6,72,0,0,6,45.0,1,0,1,0.0,0,3018.0,1,6.0,6,0,3,72,0
1,4,0,0,5.0,5,2587,0,0,5,61.0,1,0,1,0.0,0,467.0,1,5.0,5,0,1,2587,0
2,7,0,0,8.0,8,2129,0,0,8,35.0,1,0,1,0.0,0,67.0,1,8.0,8,0,1,2129,0
1,22,0,0,13.0,24,506,22,1,24,46.5,2,0,2,1.0,2,1638.0,1,14.0,24,1,1,462,1
1,3,0,0,7.1,50,662,44,1,1,89.6,10,0,9,7.0,59,4057.3333333333335,3,14.1,59,0,1,215,0
7,30,1,0,7.125,19,358,41,0,34,72.25,8,0,8,2.875,8,175.0,4,10.0,20,0,7,23,1
8,41,0,0,14.0,48,3659,719,0,52,74.25,4,0,4,1.0,3,193.0,4,15.0,48,0,5,783,0
1,3,0,0,4.0,4,1765,0,0,4,34.0,1,0,1,0.0,0,105.0,1,4.0,4,0,1,1765,0
1,17,0,0,33.0,33,1082,0,0,33,21.0,1,0,1,0.0,0,28.0,1,33.0,33,0,1,1082,0
6,19,0,0,21.0,21,4133,0,0,21,61.0,1,0,1,0.0,0,411.0,1,21.0,21,0,1,4133,0
3,14,0,0,8.5,10,903,25,0,16,34.0,2,0,2,0.5,1,317.0,1,9.0,10,1,3,852,0
2,5,0,0,7.0,7,27,0,0,7,24.0,1,0,1,0.0,0,67.0,1,7.0,7,0,1,27,0
7,25,0,0,9.6,24,890,82,0,27,100.6,5,0,5,4.2,13,805.0,4,13.8,26,0,5,477,0
2,19,0,0,13.0,25,828,231,0,25,51.5,2,0,2,0.5,1,51.0,2,13.5,25,0,2,365,0
1,4,1,0,5.0,9,688,47,0,8,48.666666666666664,3,0,2,2.3333333333333335,6,852.5,2,7.333333333333333,10,1,3,547,0
7,19,0,0,20.0,20,4603,0,0,20,72.0,1,0,1,0.0,0,411.0,1,20.0,20,0,1,4603,0
3,9,0,0,5.333333333333333,11,1981,90,1,13,62.666666666666664,3,0,3,1.0,2,4397.0,1,6.333333333333333,11,0,1,1711,0
1,4,0,0,5.0,5,1558,0,0,5,28.0,1,0,1,0.0,0,173.0,1,5.0,5,0,2,1558,0
1,3,0,0,5.0,5,1269,0,0,5,63.0,1,0,1,0.0,0,821.0,1,5.0,5,1,1,1269,0
2,10,0,0,5.0,10,1560,93,1,11,63.333333333333336,3,0,3,1.3333333333333333,3,199.33333333333334,3,6.333333333333333,10,0,4,1281,0
1,22,0,0,34.0,34,2745,0,0,34,78.0,1,0,1,0.0,0,254.0,1,34.0,34,0,1,2745,1
1,3,0,0,3.0,5,814,4,0,5,55.5,2,0,2,0.5,1,197.0,1,3.5,5,0,1,806,0
2,7,0,0,6.5,9,5391,1469,0,8,67.0,2,0,2,2.5,5,125.5,2,9.0,9,0,3,2453,0
5,21,0,0,9.0,23,1678,79,1,23,54.666666666666664,3,0,3,1.3333333333333333,3,747.0,1,10.333333333333334,23,0,4,1439,0
1,3,0,0,5.0,5,1056,0,0,5,92.0,1,0,1,0.0,0,412.0,1,5.0,5,1,1,1056,0
2,6,0,0,7.0,7,3985,0,0,7,46.0,1,0,1,0.0,0,5173.0,1,7.0,7,0,1,3985,0
3,9,0,0,9.0,10,955,422,1,10,39.5,2,0,2,4.0,8,25.0,2,13.0,16,0,1,111,0
5,21,0,0,23.0,23,662,0,0,23,78.0,1,0,1,0.0,0,354.0,1,23.0,23,0,2,662,0
2,11,1,0,12.0,12,542,0,0,12,32.0,1,0,1,0.0,0,64.0,1,12.0,12,0,2,542,0
2,19,0,0,8.8,19,1850,38,0,19,49.8,5,0,5,5.0,8,3829.0,1,13.8,19,0,2,1659,0
2,6,0,0,7.0,7,1437,0,0,7,44.0,1,0,1,0.0,0,208.0,1,7.0,7,0,1,1437,0
4,15,0,0,12.0,21,1619,210,0,21,60.5,2,0,2,1.5,3,452.0,2,13.5,21,1,5,1198,0
1,5,0,0,4.0,6,3944,210,0,6,71.0,2,0,2,1.0,2,3829.0,1,5.0,6,0,1,3524,0
6,22,0,0,7.5,22,4129,629,1,24,37.5,4,0,4,1.5,3,3829.0,1,9.0,22,0,3,1613,0
2,5,0,0,7.0,7,4929,0,0,7,18.0,1,0,1,0.0,0,715.0,1,7.0,7,0,1,4929,0
4,13,0,0,20.0,20,2225,0,0,20,23.0,1,0,1,0.0,0,13.0,1,20.0,20,0,1,2225,0
2,6,0,0,7.0,7,4381,0,0,7,10.0,1,0,1,0.0,0,164.0,1,7.0,7,0,1,4381,0
3,8,0,0,9.0,9,2665,0,0,9,34.0,1,0,1,0.0,0,486.0,1,9.0,9,0,1,2665,0
1,25,0,0,14.0,27,1513,203,1,27,106.0,2,0,2,0.5,1,3210.0,2,14.5,27,0,2,1107,0
1,4,0,0,5.0,5,2129,0,0,5,35.0,1,0,1,0.0,0,67.0,1,5.0,5,0,1,2129,0
1,3,0,0,4.5,5,2509,547,1,9,24.5,2,0,2,0.0,0,15268.0,1,4.5,5,0,1,1414,0
4,13,0,0,14.0,14,1920,0,0,14,60.0,1,0,1,0.0,0,429.0,1,14.0,14,0,3,1920,0
2,6,0,0,8.0,8,1662,0,0,8,48.0,1,0,1,0.0,0,681.0,1,8.0,8,0,2,1662,0
2,7,0,0,8.0,8,1444,0,0,8,56.0,1,0,1,0.0,0,15.0,1,8.0,8,0,2,1444,0
5,25,0,0,26.0,26,630,0,0,26,4.0,1,0,1,0.0,0,138.0,1,26.0,26,0,4,630,0
5,20,0,0,4.222222222222222,17,1975,171,1,24,49.666666666666664,9,0,8,1.5555555555555556,6,3573.3333333333335,3,5.777777777777778,17,0,3,428,1
1,4,0,0,2.6666666666666665,6,2767,209,2,6,105.0,3,0,3,0.6666666666666666,1,1042.5,2,3.3333333333333335,6,0,2,2140,0
2,8,0,0,9.0,9,165,0,0,9,61.0,1,0,1,0.0,0,179.0,1,9.0,9,0,1,165,0
1,4,0,0,5.0,5,548,0,1,5,53.0,1,0,1,0.0,0,210.0,1,5.0,5,0,1,548,0
3,16,0,1,8.0,22,1143,205,0,17,82.0,3,0,3,2.3333333333333335,6,7246.0,1,10.333333333333334,22,0,2,526,0
1,12,0,0,16.0,16,632,0,0,16,20.0,1,0,1,0.0,0,97.0,1,16.0,16,0,1,632,0
1,5,0,0,6.0,6,1,0,0,6,70.0,1,0,1,0.0,0,290.0,1,6.0,6,0,3,1,0
1,3,0,0,6.0,6,590,0,0,6,66.0,1,0,1,0.0,0,956.0,1,6.0,6,0,1,590,0
1,7,0,0,11.0,11,311,0,0,11,49.0,1,0,1,0.0,0,94.0,1,11.0,11,0,1,311,0
2,19,0,0,13.0,24,965,0,0,24,62.5,2,0,1,1.0,2,80.0,1,14.0,24,0,1,965,0
1,9,0,0,3.6666666666666665,5,1182,111,0,7,60.333333333333336,3,0,3,1.3333333333333333,2,793.0,1,5.0,7,0,1,849,0
1,3,0,0,4.0,4,3418,0,0,4,75.0,1,0,1,0.0,0,3223.0,1,4.0,4,0,3,3418,0
4,7,0,0,9.0,9,940,0,0,9,62.0,1,0,1,0.0,0,226.0,1,9.0,9,0,1,940,0
1,4,0,0,5.0,5,1198,0,0,5,38.0,1,0,1,0.0,0,32.0,1,5.0,5,0,1,1198,0
2,7,0,0,8.0,8,575,0,0,8,27.0,1,0,1,0.0,0,77.0,1,8.0,8,0,2,575,0
4,11,0,0,5.5,12,1424,320,0,15,32.0,4,0,4,1.75,3,328.3333333333333,3,7.25,12,0,3,141,0
2,5,0,0,6.0,6,2017,0,0,6,45.0,1,0,1,0.0,0,200.0,1,6.0,6,0,1,2017,0
1,5,0,0,4.285714285714286,14,559,46,0,10,59.142857142857146,7,0,7,2.857142857142857,12,228.6,5,7.142857142857143,16,0,5,235,0
3,11,0,0,12.0,12,2543,0,0,12,56.0,1,0,1,0.0,0,2088.0,1,12.0,12,1,1,2543,0
4,16,0,0,21.0,21,2151,0,0,21,75.0,1,0,1,0.0,0,403.0,1,21.0,21,1,6,2151,0
2,9,0,0,10.0,10,93,0,0,10,93.0,1,0,1,0.0,0,980.0,1,10.0,10,0,2,93,0
3,10,0,0,11.0,11,4249,0,0,11,35.0,1,0,1,0.0,0,1261.0,1,11.0,11,0,1,4249,0
2,5,0,0,5.0,5,318,0,0,5,48.0,1,0,1,0.0,0,1320.0,1,5.0,5,0,1,318,0
2,8,0,0,9.0,9,1080,0,0,9,67.0,1,0,1,0.0,0,3836.0,1,9.0,9,0,1,1080,0
3,22,0,0,13.0,24,1193,264,0,24,60.0,2,0,2,1.0,2,572.0,2,14.0,24,0,2,665,0
2,8,0,0,11.0,11,4129,0,0,11,12.0,1,0,1,0.0,0,3829.0,1,11.0,11,0,1,4129,0
2,5,0,0,6.0,6,632,0,0,6,39.0,1,0,1,0.0,0,1.0,1,6.0,6,0,2,632,0
1,8,0,0,9.0,9,314,0,1,9,108.0,1,0,1,0.0,0,71.0,1,9.0,9,1,1,314,0
3,10,0,0,11.0,11,649,0,0,11,71.0,1,0,1,0.0,0,57.0,1,11.0,11,0,1,649,0
4,23,0,0,14.0,27,893,169,0,25,46.0,2,0,2,1.5,3,107.5,2,15.5,27,0,7,554,0
12,56,0,0,43.5,52,2439,186,0,38,54.5,2,0,2,24.5,49,154.0,1,68.0,84,1,1,2066,0
4,12,0,0,15.0,15,704,0,0,15,54.0,1,0,1,0.0,0,917.0,1,15.0,15,0,1,704,0
1,6,0,0,3.0,7,1472,7,0,7,45.0,5,0,5,1.6,2,1086.3333333333333,3,4.6,7,0,5,1435,0
1,3,0,0,4.0,4,3361,0,0,4,72.0,1,0,1,0.0,0,48.0,1,4.0,4,0,3,3361,0
2,8,0,0,5.333333333333333,12,1592,230,0,10,34.0,3,0,3,2.0,5,2044.5,2,7.333333333333333,12,1,2,902,0
3,18,0,0,30.0,30,588,0,0,30,69.0,1,0,1,0.0,0,28.0,1,30.0,30,0,2,588,0
2,3,0,0,5.0,5,4021,0,0,5,58.0,1,0,1,0.0,0,1303.0,1,5.0,5,0,1,4021,0
2,7,0,0,3.6666666666666665,10,946,54,1,9,28.666666666666668,3,0,3,0.6666666666666666,1,1089.0,2,4.333333333333333,10,0,2,784,0
1,3,0,0,2.5,4,3884,808,0,4,66.5,2,0,2,0.5,1,707.0,2,3.0,4,0,3,2268,0
2,6,0,0,7.0,7,409,0,0,7,8.0,1,0,1,0.0,0,5.0,1,7.0,7,0,1,409,0
5,18,0,0,10.333333333333334,23,1567,206,0,19,84.0,3,0,3,4.0,11,884.0,2,14.333333333333334,23,0,3,949,0
1,3,0,0,4.0,4,521,0,0,4,43.0,1,0,1,0.0,0,2.0,1,4.0,4,0,1,521,0
15,70,0,0,85.0,85,693,0,0,85,39.0,1,0,1,0.0,0,149.0,1,85.0,85,0,2,693,2
1,4,0,0,3.0,5,1251,164,0,5,55.0,2,0,2,0.5,1,426.0,1,3.5,5,1,1,922,0
5,19,0,0,15.5,22,232,114,0,28,29.0,2,0,2,1.5,3,23.0,1,17.0,22,0,1,4,1
7,19,0,0,26.0,26,2114,0,0,26,30.0,1,0,1,0.0,0,70.0,1,26.0,26,0,1,2114,0
1,5,0,0,6.0,6,1372,0,0,6,68.0,1,0,1,0.0,0,505.0,1,6.0,6,0,1,1372,0
2,15,0,0,14.5,23,954,94,0,23,62.0,2,0,2,3.0,6,3953.0,2,17.5,23,0,3,766,0
2,7,0,0,3.3333333333333335,8,3803,1047,0,8,58.333333333333336,3,0,3,0.6666666666666666,1,4945.5,2,4.0,8,0,5,661,0
3,9,0,0,10.0,10,329,0,0,10,30.0,1,0,1,0.0,0,81.0,1,10.0,10,0,2,329,0
3,9,0,0,8.0,8,19,0,0,8,43.0,1,0,1,0.0,0,28.0,1,8.0,8,0,2,19,0
1,3,0,0,4.0,4,1194,0,0,4,15.0,1,0,1,0.0,0,1.0,1,4.0,4,0,2,1194,0
1,4,0,0,3.5,5,744,144,0,5,49.0,2,0,2,1.0,2,1546.0,1,4.5,5,1,2,456,0
2,6,0,0,7.0,7,4,0,0,7,45.0,1,0,1,0.0,0,2812.0,1,7.0,7,0,1,4,0
2,7,0,0,4.666666666666667,8,2542,230,0,8,109.0,3,0,3,2.0,5,1974.0,1,6.666666666666667,10,0,2,1850,0
3,18,0,0,10.0,19,1916,909,0,19,46.5,2,0,2,0.5,1,589.0,2,10.5,19,0,3,98,0
2,7,0,0,10.0,10,1154,0,0,10,38.0,1,0,1,0.0,0,1515.0,1,10.0,10,0,1,1154,0
4,17,0,0,4.0,14,1350,15,2,17,43.625,8,0,7,1.875,6,147.25,4,5.875,14,0,5,1227,0
1,3,0,0,4.0,4,1194,0,0,4,15.0,1,0,1,0.0,0,1.0,1,4.0,4,0,2,1194,0
8,25,0,0,6.0,11,2006,283,0,12,39.5,2,0,2,0.0,0,53.5,2,6.0,11,0,4,1440,0
3,12,0,0,14.0,14,138,0,0,14,67.0,1,0,1,0.0,0,1322.0,1,14.0,14,0,1,138,0
2,9,0,0,7.0,11,1001,334,1,11,53.5,2,0,2,1.5,3,203.5,2,8.5,11,0,2,333,0
2,7,0,0,3.6666666666666665,8,2545,145,2,8,66.33333333333333,3,0,3,1.0,2,399.5,2,4.666666666666667,8,0,2,2109,0
7,24,0,0,7.4,23,5084,579,1,27,75.6,5,0,5,2.0,8,408.5,4,9.4,23,0,4,2186,0
11,56,0,0,61.0,61,769,0,0,61,42.0,1,0,1,0.0,0,1515.0,1,61.0,61,0,3,769,3
2,7,0,0,8.0,8,4,0,0,8,60.0,1,0,1,0.0,0,2150.0,1,8.0,8,0,1,4,0
1,3,0,0,4.0,4,346,0,0,4,69.0,1,0,1,0.0,0,60.0,1,4.0,4,0,1,346,0
3,10,0,0,3.2,12,579,81,2,12,39.8,5,0,5,0.8,1,440.0,1,4.0,12,3,1,172,0
2,7,0,0,2.3333333333333335,8,1818,197,2,8,87.83333333333333,6,0,5,1.0,2,2418.0,3,3.3333333333333335,8,0,3,634,0
4,16,0,0,6.0,10,1726,160,0,17,51.666666666666664,3,0,3,0.3333333333333333,1,675.5,2,6.333333333333333,11,0,3,1246,0
2,9,0,0,11.0,11,4394,0,0,11,35.0,1,0,1,0.0,0,1975.0,1,11.0,11,0,2,4394,0
1,3,0,0,4.0,4,205,0,0,4,47.0,1,0,1,0.0,0,162.0,1,4.0,4,0,2,205,0
2,10,0,0,13.0,13,7,0,0,13,106.0,1,0,1,0.0,0,122.0,1,13.0,13,0,2,7,0
3,9,0,0,11.0,11,1007,0,0,11,118.0,1,0,1,0.0,0,7.0,1,11.0,11,0,3,1007,0
1,6,3,0,5.5,10,782,268,0,11,56.5,2,0,2,0.0,0,1542.0,1,5.5,10,0,4,246,0
1,5,0,0,3.5,6,3804,1575,0,6,41.5,2,0,2,0.5,1,9140.0,1,4.0,6,0,2,653,0
2,8,0,0,9.0,9,632,0,0,9,20.0,1,0,1,0.0,0,97.0,1,9.0,9,0,1,632,0
1,8,0,0,10.0,10,1814,0,1,10,484.0,1,0,1,0.0,0,2028.0,1,10.0,10,0,1,1814,0
1,6,0,0,6.0,11,1610,237,0,11,103.0,2,0,2,0.5,1,462.0,2,6.5,11,0,2,1136,0
4,10,0,0,11.0,11,1720,0,1,11,36.0,1,0,1,0.0,0,4113.0,1,11.0,11,0,1,1720,0
1,17,0,0,10.0,18,520,65,2,19,66.5,2,0,2,0.5,1,866.0,2,10.5,18,0,4,389,0
2,14,0,0,15.0,15,3112,0,0,15,60.0,1,0,1,0.0,0,1218.0,1,15.0,15,0,1,3112,0
2,6,0,0,7.0,7,860,0,0,7,63.0,1,0,1,0.0,0,1141.0,1,7.0,7,0,2,860,0
1,3,0,0,7.0,8,1240,192,0,9,69.0,2,0,2,2.5,5,10.0,2,9.5,11,0,2,856,0
2,8,0,0,3.0,10,5619,1324,0,9,40.5,4,0,4,0.75,2,82.0,2,3.75,10,0,3,320,0
2,5,0,0,6.0,6,407,0,0,6,67.0,1,0,1,0.0,0,2599.0,1,6.0,6,0,1,407,0
3,15,0,0,22.0,22,2999,0,0,22,118.0,1,0,1,0.0,0,1819.0,1,22.0,22,0,1,2999,0
1,4,0,0,3.6666666666666665,5,492,156,0,5,54.0,3,0,3,2.0,3,1758.0,1,5.666666666666667,6,1,2,22,0
1,9,0,0,12.0,12,662,0,0,12,46.0,1,0,1,0.0,0,1241.0,1,12.0,12,0,1,662,0
3,10,0,0,11.0,11,501,0,0,11,23.0,1,0,1,0.0,0,34.0,1,11.0,11,0,1,501,0
1,3,0,0,4.0,4,931,0,1,4,225.0,1,0,1,0.0,0,275.0,1,4.0,4,0,1,931,0
2,6,0,0,7.0,7,238,0,0,7,82.0,1,0,1,0.0,0,45.0,1,7.0,7,0,1,238,0
1,37,0,0,62.0,62,240,0,0,62,58.0,1,0,1,0.0,0,100.0,1,62.0,62,0,1,240,3
5,26,0,0,35.0,35,1082,0,0,35,21.0,1,0,1,0.0,0,28.0,1,35.0,35,0,1,1082,2
9,42,0,0,22.0,40,1005,192,0,43,63.5,2,0,2,0.5,1,24.5,2,22.5,40,0,6,621,2
1,31,0,0,28.5,39,1587,392,2,41,45.5,4,0,4,18.25,37,994.0,3,46.75,76,0,3,19,2
2,4,0,0,5.0,5,626,0,0,5,132.0,1,0,1,0.0,0,1659.0,1,5.0,5,0,1,626,0
1,3,0,0,4.0,4,1465,0,0,4,53.0,1,0,1,0.0,0,4354.0,1,4.0,4,0,3,1465,0
3,14,0,0,16.0,16,4440,0,1,16,149.0,1,0,1,0.0,0,1091.0,1,16.0,16,0,2,4440,0
2,3,0,0,3.1666666666666665,9,1851,206,0,10,43.0,6,0,6,1.5,3,48.5,4,4.666666666666667,9,0,3,610,0
8,38,0,0,48.0,48,2009,0,0,48,40.0,1,0,1,0.0,0,160.0,1,48.0,48,0,6,2009,1
4,16,0,0,11.25,26,4095,33,1,30,121.0,4,0,4,3.75,8,944.0,3,15.0,26,0,3,3963,0
2,8,0,0,10.0,10,1689,0,0,10,57.0,1,0,1,0.0,0,482.0,1,10.0,10,0,2,1689,0
1,5,0,0,6.0,6,2118,0,0,6,145.0,1,0,1,0.0,0,2017.0,1,6.0,6,0,2,2118,0
2,8,0,0,9.0,9,24,0,0,9,27.0,1,0,1,0.0,0,1294.0,1,9.0,9,0,2,24,0
6,21,0,0,10.333333333333334,28,3954,18,1,27,60.333333333333336,3,0,3,1.3333333333333333,3,158.0,1,11.666666666666666,28,0,3,3900,0
2,7,0,0,10.0,10,6194,0,0,10,92.0,1,0,1,0.0,0,2598.0,1,10.0,10,0,2,6194,0
2,8,0,0,9.0,9,2351,0,0,9,24.0,1,0,1,0.0,0,5146.0,1,9.0,9,0,1,2351,0
6,15,0,0,7.333333333333333,20,911,300,0,20,24.0,3,0,3,0.6666666666666666,1,2017.0,2,8.0,20,0,3,10,0
2,5,0,0,6.0,6,547,0,0,6,146.0,1,0,1,0.0,0,92.0,1,6.0,6,0,2,547,0
2,8,0,0,4.0,12,1592,172,0,10,37.5,4,0,4,1.5,4,1384.0,3,5.5,12,1,4,902,0
3,12,0,0,11.5,12,827,0,1,13,27.0,2,0,1,5.0,10,13.0,1,16.5,21,0,1,827,0
1,7,0,0,8.0,8,4129,0,0,8,12.0,1,0,1,0.0,0,3829.0,1,8.0,8,0,1,4129,0
3,7,0,0,8.0,8,1419,0,0,8,66.0,1,0,1,0.0,0,903.0,1,8.0,8,0,1,1419,0
1,5,0,0,6.0,6,1738,0,0,6,49.0,1,0,1,0.0,0,1873.0,1,6.0,6,0,2,1738,0
1,6,0,0,3.0,10,3449,148,0,7,26.2,5,0,5,1.6,5,394.3333333333333,3,4.6,10,0,2,2707,0
3,9,0,0,13.0,13,2373,0,0,13,40.0,1,0,1,0.0,0,486.0,1,13.0,13,0,1,2373,0
1,12,0,0,14.0,14,464,0,0,14,41.0,1,0,1,0.0,0,90.0,1,14.0,14,0,1,464,0
3,13,0,0,5.333333333333333,14,1029,181,0,14,62.333333333333336,3,0,3,0.6666666666666666,1,252.33333333333334,3,6.0,14,1,2,485,0
2,4,0,0,5.0,6,991,4,0,6,68.0,2,0,2,2.0,4,35.0,2,7.0,8,0,1,982,0
6,36,0,0,22.0,43,2010,840,0,43,44.0,2,0,2,0.5,1,157.5,2,22.5,43,0,1,330,1
4,15,0,0,17.0,17,989,0,0,17,26.0,1,0,1,0.0,0,3018.0,1,17.0,17,0,1,989,0
1,9,0,0,4.166666666666667,10,4804,94,1,10,100.0,6,0,5,2.5,6,1267.0,3,6.666666666666667,12,1,3,4236,0
7,24,0,0,10.333333333333334,27,3850,989,0,27,170.33333333333334,3,0,2,1.3333333333333333,2,1230.5,2,11.666666666666666,27,0,6,881,1
2,9,0,0,13.0,13,952,0,0,13,65.0,1,0,1,0.0,0,56.0,1,13.0,13,0,1,952,0
2,11,0,0,12.0,12,2474,0,0,12,28.0,1,0,1,0.0,0,89.0,1,12.0,12,0,2,2474,0
1,4,0,0,3.5,5,1396,144,0,5,95.5,2,0,2,1.0,2,724.5,2,4.5,5,0,2,1107,0
2,5,0,0,7.0,7,1725,0,0,7,34.0,1,0,1,0.0,0,1938.0,1,7.0,7,0,2,1725,0
1,3,0,0,4.0,4,74,0,0,4,83.0,1,0,1,0.0,0,605.0,1,4.0,4,0,3,74,0
2,7,0,0,8.0,8,185,0,0,8,108.0,1,0,1,0.0,0,125.0,1,8.0,8,0,1,185,0
2,6,0,0,7.0,7,2594,0,0,7,97.0,1,0,1,0.0,0,2.0,1,7.0,7,0,1,2594,0
1,3,0,0,7.0,7,2202,0,0,7,32.0,1,0,1,0.0,0,1340.0,1,7.0,7,0,1,2202,0
6,27,0,0,24.5,43,822,38,0,30,67.5,2,0,2,9.5,19,999.0,1,34.0,43,0,3,745,0
4,12,0,0,5.0,15,727,0,0,15,104.0,4,0,1,1.25,3,195.0,1,6.25,15,0,1,727,0
3,8,0,0,9.0,9,238,0,0,9,67.0,1,0,1,0.0,0,1701.0,1,9.0,9,0,3,238,0
1,8,0,0,3.25,10,1461,5,0,10,63.0,4,0,2,0.75,1,1139.0,2,4.0,10,0,3,1438,0
2,8,0,0,5.0,9,3127,773,0,9,55.0,2,0,2,0.5,1,678.0,2,5.5,9,0,4,1581,0
1,11,0,0,11.0,11,422,0,0,11,68.0,1,0,1,0.0,0,484.0,1,11.0,11,0,1,422,0
1,6,0,0,6.0,7,1361,239,0,7,48.5,2,0,2,2.5,5,276.0,2,8.5,10,0,2,882,0
7,32,0,0,14.5,40,632,73,0,40,44.75,4,0,4,4.5,6,132.5,4,19.0,40,0,3,338,0
4,14,0,0,15.0,15,2060,0,0,15,31.0,1,0,1,0.0,0,30.0,1,15.0,15,0,4,2060,0
2,10,0,0,3.6,14,3985,767,1,13,44.2,5,0,5,1.0,2,3880.0,3,4.6,14,0,3,149,0
33,117,0,0,30.142857142857142,143,1361,174,0,148,53.57142857142857,7,0,7,9.0,37,473.0,5,39.142857142857146,143,1,6,141,3
1,3,0,0,4.0,4,4578,0,1,4,119.0,1,0,1,0.0,0,3160.0,1,4.0,4,0,1,4578,0
